_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
650197c11f44667c8e9b52a9||111.79|95.2|118.79|74.17|559,12,1,1|time|60|-1|12|60|0|125.29|false|false|english|none|normal|false|false|false||1694603201000
6501947f1f44667c8e941e9f||120.8|97.16|126|76.12|604,9,1,1|time|60|-1|5|60|0|34.25|false|false|english|none|normal|false|false|false||1694602367000
65018f291f44667c8e894c07||112.19|96.31|116.99|77.5|561,6,2,2|time|60|-1|8|60.01|0|110.65|false|false|english|none|normal|false|false|false||1694601001000
65018e4a1f44667c8e85b89f||113.59|96.5|116.79|69.4|568,4,0,2|time|60|-1|4|60|0|15.56|false|false|english|none|normal|false|false|false||1694600778000
6501374a1f44667c8ed542d9||107.2|93.68|112.2|73.74|536,8,2,3|time|60|-1|8|60|0|43.67|false|false|english|none|normal|false|false|false||1694578506000
650136a31f44667c8ed1b1a8||114.4|96.53|118.6|76.25|572,6,0,3|time|60|-1|13|60|0|116.46|false|false|english|none|normal|false|false|false||1694578339000
650134d11f44667c8ed1a503||113.19|94.95|119.79|75|566,8,1,8|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1694577873000
64fd7a221f44667c8e29e792||114.39|95.6|119.19|77.98|572,7,0,1|time|60|-1|7|60|0|28.03|false|false|english|none|normal|false|false|false||1694333474000
64fd68031f44667c8e060cb5||98.6|92.93|110.2|75.26|493,8,14,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1694328835000
64fd67c51f44667c8e060b23||107.6|94.04|114.8|78.55|538,15,2,1|time|60|-1|6|60|0|57.89|false|false|english|none|normal|false|false|false||1694328773000
64fd27991f44667c8e85281d||109.4|96.71|112.8|69.92|547,4,0,2|time|60|-1|5|60|0|23.83|false|false|english|none|normal|false|false|false||1694312345000
64fc99751f44667c8e5fb4a1||121.2|97.02|125|76.73|606,4,0,3|time|60|-1|9|60|0|108.61|false|false|english|none|normal|false|false|false||1694275957000
64fc98ad1f44667c8e5fae7d||115.78|94.91|123.18|78.28|579,12,1,2|time|60|-1|8|60.01|0|61.31|false|false|english|none|normal|false|false|false||1694275757000
64fc978c1f44667c8e5fa506||116.99|95.82|121.79|76.05|585,7,2,0|time|60|-1|11|60|0|78.76|false|false|english|none|normal|false|false|false||1694275468000
64f5ae8558c9a3c8c38cb35a||111.19|92.95|124.39|73.96|556,12,11,4|time|60|-1|6|60|0|26.05|false|false|english|none|normal|false|false|false||1693822597000
64f0609383e8f7f36f3ed666||102.98|93.31|114.78|76.53|515,10,14,1|time|60|-1|28|60.01|0|213.1|false|false|english|none|normal|false|false|false||1693474963000
64ee1f0183e8f7f36fb0ac84||108.6|94.63|108.8|73.35|543,1,0,0|time|60|-1|4|60|0|6.26|false|false|english|none|normal|false|false|false||1693327105000
64ee060383e8f7f36f7e8852||109.4|94.7|119.8|77.58|547,18,1,2|time|60|-1|9|60|0|81.44|false|false|english|none|normal|false|false|false||1693320707000
64eb5d9e83e8f7f36f1ec38e||122.17|97.78|125.37|77.91|611,6,0,1|time|60|-1|42|60.01|0|229.05|false|false|english|none|normal|false|false|false||1693146526000
64eace4383e8f7f36f0411a0||111.4|95.11|120|73.49|557,9,4,3|time|60|-1|3|60|0|39.27|false|false|english|none|normal|false|false|false||1693109827000
64eacd8283e8f7f36ffd1415||119.6|97.75|123|81.28|598,4,0,2|time|60|-1|2|60|0|20.89|false|false|english|none|normal|false|false|false||1693109634000
64eacd2a83e8f7f36ffd1206||112.99|96.21|119.58|78.56|565,7,2,1|time|60|-1|6|60.01|0|71.32|false|false|english|none|normal|false|false|false||1693109546000
64ea010a83e8f7f36f63c44e||109.8|94.58|120|79.58|549,15,1,4|time|60|-1|1|60|0|3.85|false|false|english|none|normal|false|false|false||1693057290000
64ea00b583e8f7f36f63c180||113.6|94.75|118.8|72.64|568,11,0,5|time|60|-1|6|60|0|38.85|false|false|english|none|normal|false|false|false||1693057205000
64e9ffa183e8f7f36f63b914||112.99|96.34|118.39|75.65|565,6,2,4|time|60|-1|14|60.01|0|148.45|false|false|english|none|normal|false|false|false||1693056929000
64e9d4a983e8f7f36f0eeaaa||118.17|96.32|122.77|78.09|591,8,0,2|time|60|-1|8|60.01|0|50.83|false|false|english|none|normal|false|false|false||1693045929000
64e9d1fb83e8f7f36f07e171|true|123.18|98.89|125.58|79.87|616,2,0,2|time|60|-1|1|60.01|0|2.38|false|false|english|none|normal|false|false|false||1693045243000
64e9d1b983e8f7f36f07dfbb||102|92.52|111|73.79|510,12,6,0|time|60|-1|18|60|0|123|false|false|english|none|normal|false|false|false||1693045177000
64e9995483e8f7f36f9708b2||108.57|93.52|116.77|75.52|543,12,3,1|time|60|-1|4|60.01|0|16.51|false|false|english|none|normal|false|false|false||1693030740000
64e998e383e8f7f36f9705d6||112.58|96|116.18|75.85|563,4,1,1|time|60|-1|3|60.01|0|16.33|false|false|english|none|normal|false|false|false||1693030627000
64e8bfa483e8f7f36fe0be2e||98.8|94.76|101.8|69.39|494,4,1,3|time|60|-1|4|60|0|28.93|false|false|english|none|normal|false|false|false||1692975012000
64e879f25ba2af43db360758||114.8|95.52|122.8|79.17|574,9,2,2|time|60|-1|9|60|0|38.9|false|false|english|none|normal|false|false|false||1692957170000
64e8796f5ba2af43db36038a||118.98|95.89|120.78|73.69|595,3,0,0|time|60|-1|6|60.01|0|31.64|false|false|english|none|normal|false|false|false||1692957039000
64e878e95ba2af43db35ff7a||114.8|96.52|117.8|75.95|574,4,0,1|time|60|-1|3|60|0|65.14|false|false|english|none|normal|false|false|false||1692956905000
64e8785a5ba2af43db35fb8e||106.2|95.05|109.6|71.93|531,7,0,1|time|60|-1|25|60|0|124.68|false|false|english|none|normal|false|false|false||1692956762000
64e5f0005ba2af43db1a9583||108.6|95.86|113.4|74.06|543,7,0,1|time|60|-1|28|60|0|199.08|false|false|english|none|normal|false|false|false||1692790784000
64e4d097219963232841e3da||108.39|96.03|113.99|75.35|542,8,1,5|time|60|-1|3|60|0|23.13|false|false|english|none|normal|false|false|false||1692717207000
64e4ceb1219963232841cea5||112.59|95.73|120.19|77.69|563,9,1,6|time|60|-1|7|60.01|0|19.88|false|false|english|none|normal|false|false|false||1692716721000
64e4ce22219963232841c8c7||109.39|95.1|115.39|74.46|547,9,1,3|time|60|-1|1|60.01|0|15.42|false|false|english|none|normal|false|false|false||1692716578000
64e44197296972726ca677d5||118.59|96.69|125.99|79.93|593,10,0,2|time|60|-1|8|60|0|43.42|false|false|english|none|normal|false|false|false||1692680599000
64e410ee296972726c440dd3||109.98|97.88|111.58|76.43|550,2,0,1|time|60|-1|5|60.01|0|46.02|false|false|english|none|normal|false|false|false||1692668142000
64e38544296972726c2a6e4f||108.58|96.02|113.38|73.27|543,7,1,1|time|60|-1|8|60.01|0|56.41|false|false|english|none|normal|false|false|false||1692632388000
64e3487e296972726cb23040||109.18|95.69|114.38|77.84|546,8,6,0|time|60|-1|3|60.01|0|9.26|false|false|english|none|normal|false|false|false||1692616830000
64e20d20296972726c3a627b||105.18|94.26|111.57|72.7|526,10,0,3|time|60|-1|1|60.01|0|1.65|false|false|english|none|normal|false|false|false||1692536096000
64e20cde296972726c3a60b6||108.18|95.83|109.18|75.66|541,3,0,1|time|60|-1|23|60.01|0|191.27|false|false|english|none|normal|false|false|false||1692536030000
64db2a2d707edb2448528029||118.19|97.72|121.39|72.78|591,5,1,2|time|60|-1|9|60.01|0|82.04|false|false|english|none|normal|false|false|false||1692084781000
64db1bac707edb244836896f||102.19|93.53|110.58|77.88|511,12,1,6|time|60|-1|4|60.01|0|90.91|false|false|english|none|normal|false|false|false||1692081068000
64d9f8d8707edb2448f26903||116.19|96.75|120.59|78.29|581,5,0,4|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1692006616000
64d9f896707edb2448f2671b||109.58|94.37|117.58|74.49|548,13,1,2|time|60|-1|15|60.01|0|52.03|false|false|english|none|normal|false|false|false||1692006550000
64d8b8ad707edb2448784a58||111.39|95.87|118.59|73.15|557,8,0,4|time|60|-1|25|60|0|93.64|false|false|english|none|normal|false|false|false||1691924653000
64d8b739707edb244871608f||122.18|95.3|130.78|81.45|611,13,7,3|time|60|-1|8|60.01|0|67.92|false|false|english|none|normal|false|false|false||1691924281000
64d8b680707edb2448715c3c||118.79|95.41|124.38|76.98|594,10,5,6|time|60|-1|37|60.01|0|248.96|false|false|english|none|normal|false|false|false||1691924096000
64d87fce707edb244808e4d3||122.38|97.2|127.38|83.26|612,8,1,1|time|60|-1|6|60.01|0|13.25|false|false|english|none|normal|false|false|false||1691910094000
64d87f3c707edb24480200f8||118.59|95.47|126.99|77.64|593,11,7,4|time|60|-1|5|60|0|16.02|false|false|english|none|normal|false|false|false||1691909948000
64d87cea707edb244801f28c||118.78|95.9|122.78|79.53|594,4,1,3|time|60|-1|7|60.01|0|16.61|false|false|english|none|normal|false|false|false||1691909354000
64d87c85707edb244801f062||112.58|96.64|116.38|77.66|563,4,2,0|time|60|-1|15|60.01|0|88.67|false|false|english|none|normal|false|false|false||1691909253000
64d52159e86d598da7d6fb17||101.97|94.77|107.17|68.78|510,6,1,0|time|60|-1|1|60.02|0|6.7|false|false|english|none|normal|false|false|false||1691689305000
64d5208fe86d598da7d6f444||109.19|95.18|112.59|74.6|546,4,4,2|time|60|-1|5|60|0|50.47|false|false|english|none|normal|false|false|false||1691689103000
64d51f6588a8b868fdf8929a||112.39|96.49|117.99|78.63|562,4,4,2|time|60|-1|11|60|0|100.18|false|false|english|none|normal|false|false|false||1691688805000
64d1e7eb7c9095b184507a45||104.78|94.32|106.78|73.39|524,4,0,1|time|60|-1|17|60.01|0|96.1|false|false|english|none|normal|false|false|false||1691477995000
64d1ccff7c9095b1841fe4fa||105.78|96.21|107.38|70.45|529,2,0,2|time|60|-1|26|60.01|0|122.92|false|false|english|none|normal|false|false|false||1691471103000
64d1b8f37c9095b184f65454||107.58|96.32|110.58|73.41|538,4,0,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1691465971000
64d1b89e7c9095b184f65261||95.8|94.21|104|70.59|479,9,1,3|time|60|-1|1|60|0|8.41|false|false|english|none|normal|false|false|false||1691465886000
64cfb7fdeec826fbdc650bd8||105.79|95.43|110.39|70.46|529,7,1,3|time|60|-1|6|60|0|75.86|false|false|english|none|normal|false|false|false||1691334653000
64cfb74eeec826fbdc65064d||107.17|93.09|110.77|72.1|536,8,0,1|time|60|-1|7|60.01|0|49.18|false|false|english|none|normal|false|false|false||1691334478000
64cfb129eec826fbdc5728f3||105.59|94.39|116.39|74.81|528,5,16,0|time|60|-1|12|60.01|0|95.59|false|false|english|none|normal|false|false|false||1691332905000
64cde532eec826fbdccde4d3||113.73|95.88|117.33|76.39|569,2,0,2|time|60|-1|2|60.04|0|7.42|false|false|english|none|normal|false|false|false||1691215154000
64cde4d0eec826fbdccde2a5||121.19|97.31|123.59|80.35|606,0,0,6|time|60|-1|8|60|0|91.3|false|false|english|none|normal|false|false|false||1691215056000
64cc6b6aeec826fbdcea26fa||115.39|96.24|119.39|76.87|577,6,0,1|time|60|-1|1|60|0|2.75|false|false|english|none|normal|false|false|false||1691118442000
64cc6b0eeec826fbdcea24ef||109.79|95.41|115.98|76.52|549,14,1,3|time|60|-1|3|60.01|0|10.43|false|false|english|none|normal|false|false|false||1691118350000
64cc6ab6eec826fbdcea2305||103.39|94.33|108.19|74.29|517,8,0,2|time|60|-1|5|60.01|0|66.31|false|false|english|none|normal|false|false|false||1691118262000
64cbe53feec826fbdce3e04c||105.39|95.68|107.59|68.99|527,4,0,0|time|60|-1|3|60|0|16.26|false|false|english|none|normal|false|false|false||1691084095000
64cbe12eeec826fbdcdced64||113.99|96.2|120.39|82.05|570,13,1,4|time|60|-1|18|60.01|0|199.75|false|false|english|none|normal|false|false|false||1691083054000
64cbdfb5eec826fbdcd6103d||118.59|97.24|120.19|78.38|593,1,0,2|time|60|-1|4|60|0|27.22|false|false|english|none|normal|false|false|false||1691082677000
64cbdf36eec826fbdcd60c4d||113.59|96.53|119.99|81.42|568,10,0,3|time|60|-1|3|60|0|36.39|false|false|english|none|normal|false|false|false||1691082550000
64cbdeb4eec826fbdcd60828||113.19|96.36|118.99|80.48|566,8,1,2|time|60|-1|19|60|0|212.99|false|false|english|none|normal|false|false|false||1691082420000
64cbc90feec826fbdcac6662||110.59|97.07|114.59|72.2|553,6,1,2|time|60|-1|9|60|0|28.35|false|false|english|none|normal|false|false|false||1691076879000
64cbc8a3eec826fbdcac6270||111.78|95.36|119.58|75.34|559,9,4,9|time|60|-1|10|60.01|0|66.89|false|false|english|none|normal|false|false|false||1691076771000
64cbc63eeec826fbdca579b6||109.59|96.24|113.79|74.9|548,6,0,4|time|60|-1|1|60.01|0|2.54|false|false|english|none|normal|false|false|false||1691076158000
64cbc5fbeec826fbdca57714||108.19|94.85|114.19|75.42|541,11,2,3|time|60|-1|2|60.01|0|13.13|false|false|english|none|normal|false|false|false||1691076091000
64cbc59feec826fbdca57397||110.58|97.59|114.18|76.59|553,3,0,2|time|60|-1|7|60.01|0|64.27|false|false|english|none|normal|false|false|false||1691075999000
64c3efc00726bb8041fa499d||111.8|96.79|116.2|76.56|559,4,0,2|time|60|-1|14|60|0|153.25|false|false|english|none|normal|false|false|false||1690562496000
64c3ee560726bb8041fa3d9f||108.6|95.87|113|78.3|543,6,0,2|time|60|-1|19|60|0|156.11|false|false|english|none|normal|false|false|false||1690562134000
64c394240726bb8041472909||111.6|95.29|115.2|76.41|558,4,4,0|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1690539044000
64c393950726bb8041472542||114.8|97.45|114.8|75.29|574,0,0,0|time|60|-1|1|60|0|2|false|false|english|none|normal|false|false|false||1690538901000
64c393080726bb8041472156||110.18|97.2|111.38|72.1|551,0,1,0|time|60|-1|1|60.01|0|3.54|false|false|english|none|normal|false|false|false||1690538760000
64c392ba0726bb8041471f3c||107.58|95.34|113.78|74.68|538,12,1,1|time|60|-1|8|60.01|0|164.28|false|false|english|none|normal|false|false|false||1690538682000
64c34f2f0726bb8041c48a66||115|96.55|119.2|79.26|575,5,2,2|time|60|-1|16|60|0|96.35|false|false|english|none|normal|false|false|false||1690521391000
64c286d00726bb80413d4683||109.98|96.1|114.38|74.67|550,6,0,2|time|60|-1|6|60.01|0|18.85|false|false|english|none|normal|false|false|false||1690470096000
64c286690726bb804139dfe1||112.58|95.35|117.58|75.12|563,10,1,2|time|60|-1|10|60.01|0|43.95|false|false|english|none|normal|false|false|false||1690469993000
64c2858c0726bb804136759c||115.8|96.72|119.6|77.42|579,6,0,1|time|60|-1|9|60|0|115.35|false|false|english|none|normal|false|false|false||1690469772000
64c267f50726bb8041ff3730||107.8|96.65|110|75.45|539,3,0,0|time|60|-1|4|60|0|44.65|false|false|english|none|normal|false|false|false||1690462197000
64c08a5d0726bb804159d576||103.98|95.33|108.18|73.24|520,7,0,4|time|60|-1|4|60.01|0|16.56|false|false|english|none|normal|false|false|false||1690339933000
64bfe1d7db0197b055c65508||112.6|95.36|118.4|80.91|563,11,1,1|time|60|-1|14|60|0|99.99|false|false|english|none|normal|false|false|false||1690296791000
64bfd4c8db0197b055aacd52||112.78|96.52|117.78|76.85|564,0,4,2|time|60|-1|2|60.01|0|3.9|false|false|english|none|normal|false|false|false||1690293448000
64bf3d881c4eb310316e4a3a||112.78|95.95|114.78|78.14|564,4,0,1|time|60|-1|2|60.01|0|2.85|false|false|english|none|normal|false|false|false||1690254728000
64bf3c9e1c4eb310316e43f0||99.78|94.82|104.98|71.62|499,6,1,2|time|60|-1|6|60.01|0|42.86|false|false|english|none|normal|false|false|false||1690254494000
64bf3c191c4eb310316e404f||105.78|95.89|108.58|73.42|529,5,0,3|time|60|-1|3|60.01|0|36.97|false|false|english|none|normal|false|false|false||1690254361000
64be999b1c4eb31031334c2b||115.18|96.99|117.38|76.76|576,5,0,1|time|60|-1|5|60.01|0|40.05|false|false|english|none|normal|false|false|false||1690212763000
64be98d61c4eb310312c8421||111.16|95.15|116.96|77.34|556,11,1,1|time|60|-1|17|60.02|0|103.3|false|false|english|none|normal|false|false|false||1690212566000
64be98051c4eb310312c7bb0||114.58|97.97|116.58|76.13|573,2,0,1|time|60|-1|5|60.01|0|40.04|false|false|english|none|normal|false|false|false||1690212357000
64be978e1c4eb310312c76b3||105|94.95|111.4|77.47|525,9,1,3|time|60|-1|8|60|0|85.86|false|false|english|none|normal|false|false|false||1690212238000
64bcd505a8e06b256c77dde9||107.6|95.34|111.2|68.93|538,5,1,1|time|60|-1|3|60|0|7.67|false|false|english|none|normal|false|false|false||1690096901000
64bcd48ea8e06b256c77db1f||111|95.73|113.6|74.83|555,5,1,0|time|60|-1|4|60|0|24.47|false|false|english|none|normal|false|false|false||1690096782000
64bcd3bca8e06b256c77d657||105.2|96.37|106.2|72.35|526,0,0,1|time|60|-1|4|60|0|49.64|false|false|english|none|normal|false|false|false||1690096572000
64bcc09fa8e06b256c4eecc7||104.8|93.75|110.6|72.63|524,10,0,0|time|60|-1|2|60|0|19.97|false|false|english|none|normal|false|false|false||1690091679000
64bcc01ea8e06b256c4eea1b||106.8|96.13|110.8|72.67|534,5,0,1|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1690091550000
64bcbfdea8e06b256c4ee8cd||100.78|95.56|102.38|71.67|504,2,0,0|time|60|-1|3|60.01|0|38.68|false|false|english|none|normal|false|false|false||1690091486000
64bbe09da8e06b256c9aa292||100.98|94.23|105.78|73.04|505,6,0,3|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1690034333000
64bbdf3ca8e06b256c9a98bc||101.58|91.41|111.78|72.19|508,17,4,1|time|60|-1|2|60.01|0|2.63|false|false|english|none|normal|false|false|false||1690033980000
64bbdeeca8e06b256c9a962f||103.4|94.04|110.2|71.92|517,8,2,3|time|60|-1|1|60|0|2.68|false|false|english|none|normal|false|false|false||1690033900000
64bbdd52a8e06b256c93cc6c||109.98|96.45|115.98|76.49|550,5,0,5|time|60|-1|6|60.01|0|40.14|false|false|english|none|normal|false|false|false||1690033490000
64bbdccba8e06b256c93c864||111.38|94.8|118.58|74.09|557,9,1,3|time|60|-1|2|60.01|0|10.69|false|false|english|none|normal|false|false|false||1690033355000
64bbdc5ca8e06b256c93c4e8||111|96.41|113.4|76.79|555,2,0,1|time|60|-1|9|60|0|20.32|false|false|english|none|normal|false|false|false||1690033244000
64bb673ba8e06b256cb2805f||107.58|95.01|112.38|69.4|538,7,0,1|time|60|-1|4|60.01|0|11.9|false|false|english|none|normal|false|false|false||1690003259000
64baa45ba8e06b256c34e64c||100.38|93.76|103.58|70.72|502,8,0,1|time|60|-1|10|60.01|0|121.74|false|false|english|none|normal|false|false|false||1689953371000
64baa10fa8e06b256c34cb2d||105.38|94.85|113.98|71.25|527,10,1,2|time|60|-1|1|60.01|0|28.69|false|false|english|none|normal|false|false|false||1689952527000
64baa08ca8e06b256c2e0a26||117.38|95.7|123.78|77.03|587,13,0,2|time|60|-1|4|60.01|0|30.61|false|false|english|none|normal|false|false|false||1689952396000
64baa002a8e06b256c2e0551||108|95.34|113.6|70.95|540,9,3,1|time|60|-1|4|60|0|21.47|false|false|english|none|normal|false|false|false||1689952258000
64ba9f91a8e06b256c2e01cd||115.98|97.36|119.58|77.66|580,6,0,2|time|60|-1|2|60.01|0|4.16|false|false|english|none|normal|false|false|false||1689952145000
64ba9f3da8e06b256c2dff16||107.8|96.34|111.6|74.32|539,6,0,0|time|60|-1|4|60|0|27.44|false|false|english|none|normal|false|false|false||1689952061000
64ba9ed7a8e06b256c2dfbba||109.78|95.66|114.78|75.91|549,6,0,2|time|60|-1|6|60.01|0|43.77|false|false|english|none|normal|false|false|false||1689951959000
64b955f0a8e06b256cac75b0||107.4|95.48|110.2|72.91|537,4,0,2|time|60|-1|6|60|0|35.73|false|false|english|none|normal|false|false|false||1689867760000
64b9550fa8e06b256cac6979||102|94.62|108|74.76|510,7,2,1|time|60|-1|1|60|0|3.42|false|false|english|none|normal|false|false|false||1689867535000
64b954b9a8e06b256cac64df||107|95.15|112.2|75.02|535,9,1,3|time|60|-1|1|60|0|4.42|false|false|english|none|normal|false|false|false||1689867449000
64b95445a8e06b256cac5f32||107.4|94.67|112.6|73.56|537,7,1,3|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1689867333000
64b953f9a8e06b256cac5c2f||109|96.84|110.6|70.14|545,2,0,0|time|60|-1|1|60|0|4.86|false|false|english|none|normal|false|false|false||1689867257000
64b95333a8e06b256cac5455||104.58|95.17|108.98|76.04|523,9,0,1|time|60|-1|5|60.01|0|66.86|false|false|english|none|normal|false|false|false||1689867059000
64b8a0b1a8e06b256c500ba0||105.18|96.57|107.38|75.51|526,4,0,3|time|60|-1|9|60.01|0|86.08|false|false|english|none|normal|false|false|false||1689821361000
64b80983a8e06b256c2b21e3||108.2|97.04|112.6|72.06|541,3,2,1|time|60|-1|16|60|0|141.74|false|false|english|none|normal|false|false|false||1689782659000
64b7b391a8e06b256c8039bd||107.2|96.32|111.6|74.08|536,5,1,2|time|60|-1|1|60|0|6.63|false|false|english|none|normal|false|false|false||1689760657000
64b7b349a8e06b256c8037a7||109.38|95.69|112.38|76.14|547,4,1,0|time|60|-1|6|60.01|0|46|false|false|english|none|normal|false|false|false||1689760585000
64b7b269a8e06b256c803135||104|94.32|108|72.69|520,4,1,1|time|60|-1|3|60|0|23.34|false|false|english|none|normal|false|false|false||1689760361000
64b74bf3a8e06b256cbaa4d2||112.58|95.84|118.38|78.17|563,9,3,1|time|60|-1|0|60.01|0|0|false|false|english|none|normal|false|false|false||1689734131000
64b74bb4a8e06b256cbaa366||108.4|96.81|110.6|70.01|542,6,0,1|time|60|-1|5|60|0|60.1|false|false|english|none|normal|false|false|false||1689734068000
64b6c60ba8e06b256cb81e0e||103.58|96.32|106.18|72.04|518,4,1,2|time|60|-1|16|60.01|0|127.56|false|false|english|none|normal|false|false|false||1689699851000
64b6a022a8e06b256c6cdeaf||111.78|97.09|115.18|77.17|559,5,0,2|time|60|-1|9|60.01|0|74.72|false|false|english|none|normal|false|false|false||1689690146000
64b69ab8a8e06b256c5f3bce||104.4|94.2|110.6|76.78|522,10,1,2|time|60|-1|2|60|0|46.36|false|false|english|none|normal|false|false|false||1689688760000
64b66bbca8e06b256c066b33||103.4|94.08|111.6|74.37|517,10,1,5|time|60|-1|0|60|0|0|false|false|english|none|normal|false|false|false||1689676732000
64b66b80a8e06b256c066984||104.4|94.33|108.8|68.85|522,4,5,2|time|60|-1|3|60|0|21.65|false|false|english|none|normal|false|false|false||1689676672000
64b60e82a8e06b256c554e73||108.18|95.68|113.58|76.77|541,10,1,2|time|60|-1|8|60.01|0|70.27|false|false|english|none|normal|false|false|false||1689652866000
64b60cbfa8e06b256c4e8cd4||108.18|96.3|111.98|75.88|541,6,2,6|time|60|-1|1|60.01|0|19.56|false|false|english|none|normal|false|false|false||1689652415000
64b60c69a8e06b256c4e8a68||109.18|96.71|112.58|72.81|546,2,1,1|time|60|-1|1|60.01|0|4.77|false|false|english|none|normal|false|false|false||1689652329000
64b354cf73193c702eab0739||101.8|94.53|106.4|72.2|509,10,0,3|time|60|-1|4|60|0|85.44|false|false|english|none|normal|false|false|false||1689474255000
64b3541073193c702eab0385||112|97.75|114|75.86|560,2,0,1|time|60|-1|9|60|0|160.45|false|false|english|none|normal|false|false|false||1689474064000
64b266dd73193c702ede3ad0||111.4|95.79|117.6|74.33|557,12,1,1|time|60|-1|1|60|0|22.08|false|false|english|none|normal|false|false|false||1689413341000
64b2664973193c702ede374e||114.58|95.77|121.78|77.69|573,12,2,5|time|60|-1|8|60.01|0|44.77|false|false|english|none|normal|false|false|false||1689413193000
